VisitID,KundID,Datum,Tid,Ar,Vecka,Besokstyp,PassID
V0014816,K0566,2024-06-27,08:30,2024,26,PASS,P13
V0014817,K0624,2024-06-27,08:35,2024,26,GYM,
V0014818,K0902,2024-06-27,08:45,2024,26,GYM,
V0014819,K0024,2024-06-27,08:55,2024,26,GYM,
V0014820,K0609,2024-06-27,09:00,2024,26,GYM,
V0014821,K0134,2024-06-27,09:40,2024,26,GYM,
V0014822,K0152,2024-06-27,09:55,2024,26,GYM,
V0014823,K0330,2024-06-27,09:55,2024,26,GYM,
V0014824,K0478,2024-06-27,10:05,2024,26,GYM,
V0014825,K0630,2024-06-27,10:20,2024,26,GYM,
V0014826,K0279,2024-06-27,10:25,2024,26,GYM,
V0014827,K0744,2024-06-27,10:25,2024,26,GYM,
V0014828,K0719,2024-06-27,11:10,2024,26,GYM,
V0014829,K0046,2024-06-27,11:25,2024,26,GYM,
V0014830,K0023,2024-06-27,11:40,2024,26,GYM,
V0014831,K0286,2024-06-27,11:45,2024,26,GYM,
V0014832,K0270,2024-06-27,12:00,2024,26,PASS,P14
V0014833,K0542,2024-06-27,12:00,2024,26,PASS,P14
V0014834,K0401,2024-06-27,12:00,2024,26,PASS,P14
V0014835,K0538,2024-06-27,12:00,2024,26,PASS,P14
V0014836,K0867,2024-06-27,12:00,2024,26,PASS,P14
V0014837,K0584,2024-06-27,12:00,2024,26,PASS,P14
V0014838,K0376,2024-06-27,12:00,2024,26,PASS,P14
V0014839,K0431,2024-06-27,12:00,2024,26,PASS,P14
V0014840,K0078,2024-06-27,12:00,2024,26,PASS,P14
V0014841,K0285,2024-06-27,12:00,2024,26,PASS,P14
V0014842,K0057,2024-06-27,12:00,2024,26,PASS,P14
V0014843,K0004,2024-06-27,12:00,2024,26,PASS,P14
V0014844,K0516,2024-06-27,12:50,2024,26,GYM,
V0014845,K0390,2024-06-27,13:15,2024,26,GYM,
V0014846,K0701,2024-06-27,13:15,2024,26,GYM,
V0014847,K0535,2024-06-27,13:45,2024,26,GYM,
V0014848,K0206,2024-06-27,13:50,2024,26,GYM,
V0014849,K0144,2024-06-27,14:45,2024,26,GYM,
V0014850,K0516,2024-06-27,15:25,2024,26,GYM,
V0014851,K0940,2024-06-27,15:30,2024,26,PASS,P15
V0014852,K0299,2024-06-27,15:30,2024,26,PASS,P15
V0014853,K0841,2024-06-27,15:30,2024,26,PASS,P15
V0014854,K0015,2024-06-27,15:30,2024,26,PASS,P15
V0014855,K0493,2024-06-27,15:30,2024,26,PASS,P15
V0014856,K0491,2024-06-27,15:30,2024,26,PASS,P15
V0014857,K0020,2024-06-27,15:30,2024,26,PASS,P15
V0014858,K0424,2024-06-27,15:30,2024,26,PASS,P15
V0014859,K0430,2024-06-27,15:30,2024,26,PASS,P15
V0014860,K0707,2024-06-27,15:30,2024,26,PASS,P15
V0014861,K0161,2024-06-27,15:30,2024,26,PASS,P15
V0014862,K0705,2024-06-27,15:30,2024,26,PASS,P15
V0014863,K0633,2024-06-27,15:30,2024,26,PASS,P15
V0014864,K0388,2024-06-27,15:30,2024,26,GYM,
V0014865,K0691,2024-06-27,15:35,2024,26,GYM,
V0014866,K0753,2024-06-27,15:45,2024,26,GYM,
V0014867,K0515,2024-06-27,15:45,2024,26,GYM,
V0014868,K0343,2024-06-27,15:45,2024,26,GYM,
V0014869,K0693,2024-06-27,16:15,2024,26,GYM,
V0014870,K0827,2024-06-27,17:20,2024,26,GYM,
V0014871,K0416,2024-06-27,18:20,2024,26,GYM,
V0014872,K0030,2024-06-27,18:30,2024,26,PASS,P16
V0014873,K0001,2024-06-27,18:30,2024,26,PASS,P16
V0014874,K0202,2024-06-27,18:30,2024,26,PASS,P16
V0014875,K0882,2024-06-27,18:30,2024,26,PASS,P16
V0014876,K0147,2024-06-27,18:30,2024,26,PASS,P16
V0014877,K0740,2024-06-27,18:30,2024,26,PASS,P16
V0014878,K0109,2024-06-27,18:30,2024,26,PASS,P16
V0014879,K0348,2024-06-27,18:30,2024,26,PASS,P16
V0014880,K0278,2024-06-27,18:30,2024,26,PASS,P16
V0014881,K0124,2024-06-27,18:30,2024,26,PASS,P16
V0014882,K0665,2024-06-27,18:30,2024,26,PASS,P16
V0014883,K0039,2024-06-27,18:30,2024,26,PASS,P16
V0014884,K0194,2024-06-27,18:35,2024,26,GYM,
V0014885,K0674,2024-06-27,18:35,2024,26,GYM,
V0014886,K0296,2024-06-27,19:50,2024,26,GYM,
V0014887,K0471,2024-06-27,20:00,2024,26,GYM,
V0014888,K0886,2024-06-27,20:45,2024,26,GYM,
V0014889,K0712,2024-06-27,21:10,2024,26,GYM,
V0014890,K0440,2024-06-27,21:30,2024,26,GYM,
V0014891,K0505,2024-06-27,21:35,2024,26,GYM,
V0014892,K0696,2024-06-27,22:00,2024,26,GYM,
V0014893,K0348,2024-06-28,06:05,2024,26,GYM,
V0014894,K0877,2024-06-28,06:20,2024,26,GYM,
V0014895,K0378,2024-06-28,06:25,2024,26,GYM,
V0014896,K0553,2024-06-28,06:30,2024,26,GYM,
V0014897,K0383,2024-06-28,07:00,2024,26,GYM,
V0014898,K0553,2024-06-28,07:05,2024,26,GYM,
V0014899,K0751,2024-06-28,07:10,2024,26,GYM,
V0014900,K0625,2024-06-28,07:20,2024,26,GYM,
V0014901,K0548,2024-06-28,07:30,2024,26,GYM,
V0014902,K0375,2024-06-28,07:40,2024,26,GYM,
V0014903,K0638,2024-06-28,08:00,2024,26,GYM,
V0014904,K0588,2024-06-28,08:05,2024,26,GYM,
V0014905,K0429,2024-06-28,08:30,2024,26,GYM,
V0014906,K0137,2024-06-28,08:35,2024,26,GYM,
V0014907,K0876,2024-06-28,08:45,2024,26,GYM,
V0014908,K0124,2024-06-28,08:55,2024,26,GYM,
V0014909,K0401,2024-06-28,09:00,2024,26,PASS,P17
V0014910,K0631,2024-06-28,09:00,2024,26,PASS,P17
V0014911,K0789,2024-06-28,09:00,2024,26,PASS,P17
V0014912,K0669,2024-06-28,09:00,2024,26,PASS,P17
V0014913,K0864,2024-06-28,09:00,2024,26,PASS,P17
V0014914,K0115,2024-06-28,09:00,2024,26,PASS,P17
V0014915,K0431,2024-06-28,09:00,2024,26,PASS,P17
V0014916,K0061,2024-06-28,09:00,2024,26,PASS,P17
V0014917,K0587,2024-06-28,09:00,2024,26,PASS,P17
V0014918,K0157,2024-06-28,09:00,2024,26,PASS,P17
V0014919,K0687,2024-06-28,09:00,2024,26,PASS,P17
V0014920,K0441,2024-06-28,09:00,2024,26,PASS,P17
V0014921,K0252,2024-06-28,09:00,2024,26,PASS,P17
V0014922,K0803,2024-06-28,09:00,2024,26,PASS,P17
V0014923,K0748,2024-06-28,09:00,2024,26,GYM,
V0014924,K0372,2024-06-28,10:25,2024,26,GYM,
V0014925,K0120,2024-06-28,11:05,2024,26,GYM,
V0014926,K0364,2024-06-28,11:10,2024,26,GYM,
V0014927,K0553,2024-06-28,11:15,2024,26,GYM,
V0014928,K0843,2024-06-28,11:20,2024,26,GYM,
V0014929,K0363,2024-06-28,12:25,2024,26,GYM,
V0014930,K0779,2024-06-28,12:45,2024,26,GYM,
V0014931,K0342,2024-06-28,13:25,2024,26,GYM,
V0014932,K0019,2024-06-28,13:40,2024,26,GYM,
V0014933,K0587,2024-06-28,13:50,2024,26,GYM,
V0014934,K0347,2024-06-28,14:05,2024,26,GYM,
V0014935,K0657,2024-06-28,14:35,2024,26,GYM,
V0014936,K0039,2024-06-28,14:55,2024,26,GYM,
V0014937,K0393,2024-06-28,14:55,2024,26,GYM,
V0014938,K0060,2024-06-28,15:00,2024,26,GYM,
V0014939,K0436,2024-06-28,15:20,2024,26,GYM,
V0014940,K0310,2024-06-28,15:30,2024,26,GYM,
V0014941,K0414,2024-06-28,15:50,2024,26,GYM,
V0014942,K0308,2024-06-28,15:50,2024,26,GYM,
V0014943,K0270,2024-06-28,16:00,2024,26,PASS,P18
V0014944,K0563,2024-06-28,16:00,2024,26,PASS,P18
V0014945,K0234,2024-06-28,16:00,2024,26,PASS,P18
V0014946,K0216,2024-06-28,16:00,2024,26,PASS,P18
V0014947,K0517,2024-06-28,16:00,2024,26,PASS,P18
V0014948,K0737,2024-06-28,16:00,2024,26,PASS,P18
V0014949,K0134,2024-06-28,16:00,2024,26,PASS,P18
V0014950,K0659,2024-06-28,16:00,2024,26,PASS,P18
V0014951,K0100,2024-06-28,16:00,2024,26,PASS,P18
V0014952,K0473,2024-06-28,16:00,2024,26,PASS,P18
V0014953,K0118,2024-06-28,16:00,2024,26,PASS,P18
V0014954,K0528,2024-06-28,16:00,2024,26,PASS,P18
V0014955,K0639,2024-06-28,16:15,2024,26,GYM,
V0014956,K0599,2024-06-28,16:40,2024,26,GYM,
V0014957,K0168,2024-06-28,16:50,2024,26,GYM,
V0014958,K0086,2024-06-28,17:10,2024,26,GYM,
V0014959,K0929,2024-06-28,17:50,2024,26,GYM,
V0014960,K0349,2024-06-28,18:35,2024,26,GYM,
V0014961,K0331,2024-06-28,19:00,2024,26,GYM,
V0014962,K0900,2024-06-28,19:40,2024,26,GYM,
V0014963,K0146,2024-06-28,19:55,2024,26,GYM,
V0014964,K0254,2024-06-28,20:00,2024,26,GYM,
V0014965,K0866,2024-06-28,20:05,2024,26,GYM,
V0014966,K0636,2024-06-28,20:05,2024,26,GYM,
V0014967,K0947,2024-06-28,20:35,2024,26,GYM,
V0014968,K0174,2024-06-28,20:35,2024,26,GYM,
V0014969,K0877,2024-06-29,06:40,2024,26,GYM,
V0014970,K0052,2024-06-29,06:40,2024,26,GYM,
V0014971,K0577,2024-06-29,07:20,2024,26,GYM,
V0014972,K0636,2024-06-29,07:35,2024,26,GYM,
V0014973,K0049,2024-06-29,07:45,2024,26,GYM,
V0014974,K0338,2024-06-29,07:45,2024,26,GYM,
V0014975,K0332,2024-06-29,07:55,2024,26,GYM,
V0014976,K0387,2024-06-29,08:10,2024,26,GYM,
V0014977,K0781,2024-06-29,08:20,2024,26,GYM,
V0014978,K0877,2024-06-29,08:30,2024,26,GYM,
V0014979,K0451,2024-06-29,08:35,2024,26,GYM,
V0014980,K0887,2024-06-29,08:55,2024,26,GYM,
V0014981,K0549,2024-06-29,09:25,2024,26,GYM,
V0014982,K0714,2024-06-29,10:00,2024,26,PASS,P19
V0014983,K0167,2024-06-29,10:00,2024,26,PASS,P19
V0014984,K0276,2024-06-29,10:00,2024,26,PASS,P19
V0014985,K0424,2024-06-29,10:00,2024,26,PASS,P19
V0014986,K0216,2024-06-29,10:00,2024,26,PASS,P19
V0014987,K0566,2024-06-29,10:00,2024,26,PASS,P19
V0014988,K0370,2024-06-29,10:00,2024,26,PASS,P19
V0014989,K0310,2024-06-29,10:00,2024,26,PASS,P19
V0014990,K0300,2024-06-29,10:00,2024,26,PASS,P19
V0014991,K0480,2024-06-29,10:00,2024,26,PASS,P19
V0014992,K0039,2024-06-29,10:00,2024,26,PASS,P19
V0014993,K0178,2024-06-29,10:00,2024,26,PASS,P19
V0014994,K0611,2024-06-29,10:00,2024,26,PASS,P19
V0014995,K0118,2024-06-29,10:00,2024,26,GYM,
V0014996,K0635,2024-06-29,10:30,2024,26,GYM,
V0014997,K0370,2024-06-29,10:55,2024,26,GYM,
V0014998,K0766,2024-06-29,11:00,2024,26,GYM,
V0014999,K0631,2024-06-29,11:00,2024,26,GYM,
V0015000,K0294,2024-06-29,11:10,2024,26,GYM,
V0015001,K0342,2024-06-29,11:10,2024,26,GYM,
V0015002,K0577,2024-06-29,11:50,2024,26,GYM,
V0015003,K0270,2024-06-29,12:30,2024,26,GYM,
V0015004,K0850,2024-06-29,12:35,2024,26,GYM,
V0015005,K0178,2024-06-29,12:55,2024,26,GYM,
V0015006,K0083,2024-06-29,13:45,2024,26,GYM,
V0015007,K0345,2024-06-29,14:00,2024,26,GYM,
V0015008,K0651,2024-06-29,15:50,2024,26,GYM,
V0015009,K0912,2024-06-29,16:00,2024,26,GYM,
V0015010,K0557,2024-06-29,16:05,2024,26,GYM,
V0015011,K0929,2024-06-29,17:25,2024,26,GYM,
V0015012,K0085,2024-06-29,17:25,2024,26,GYM,
V0015013,K0236,2024-06-29,17:40,2024,26,GYM,
V0015014,K0872,2024-06-29,17:40,2024,26,GYM,
V0015015,K0725,2024-06-29,17:40,2024,26,GYM,
V0015016,K0903,2024-06-29,18:00,2024,26,GYM,
V0015017,K0871,2024-06-29,18:25,2024,26,GYM,
V0015018,K0149,2024-06-29,19:20,2024,26,GYM,
V0015019,K0908,2024-06-29,19:45,2024,26,GYM,
V0015020,K0087,2024-06-29,20:15,2024,26,GYM,
V0015021,K0033,2024-06-29,21:25,2024,26,GYM,
V0015022,K0877,2024-06-30,06:00,2024,26,GYM,
V0015023,K0455,2024-06-30,06:00,2024,26,GYM,
V0015024,K0887,2024-06-30,06:15,2024,26,GYM,
V0015025,K0226,2024-06-30,06:30,2024,26,GYM,
V0015026,K0067,2024-06-30,06:45,2024,26,GYM,
V0015027,K0381,2024-06-30,07:30,2024,26,GYM,
V0015028,K0877,2024-06-30,08:40,2024,26,GYM,
V0015029,K0451,2024-06-30,08:45,2024,26,GYM,
V0015030,K0466,2024-06-30,08:50,2024,26,GYM,
V0015031,K0207,2024-06-30,09:10,2024,26,GYM,
V0015032,K0621,2024-06-30,09:45,2024,26,GYM,
V0015033,K0696,2024-06-30,09:45,2024,26,GYM,
V0015034,K0185,2024-06-30,10:35,2024,26,GYM,
V0015035,K0235,2024-06-30,10:55,2024,26,GYM,
V0015036,K0059,2024-06-30,11:10,2024,26,GYM,
V0015037,K0323,2024-06-30,11:10,2024,26,GYM,
V0015038,K0455,2024-06-30,11:50,2024,26,GYM,
V0015039,K0829,2024-06-30,12:30,2024,26,GYM,
V0015040,K0120,2024-06-30,13:45,2024,26,GYM,
V0015041,K0414,2024-06-30,14:00,2024,26,GYM,
V0015042,K0545,2024-06-30,14:15,2024,26,GYM,
V0015043,K0484,2024-06-30,15:15,2024,26,GYM,
V0015044,K0825,2024-06-30,15:25,2024,26,GYM,
V0015045,K0795,2024-06-30,15:25,2024,26,GYM,
V0015046,K0104,2024-06-30,16:15,2024,26,GYM,
V0015047,K0339,2024-06-30,16:25,2024,26,GYM,
V0015048,K0226,2024-06-30,16:55,2024,26,GYM,
V0015049,K0818,2024-06-30,17:00,2024,26,PASS,P20
V0015050,K0947,2024-06-30,17:00,2024,26,PASS,P20
V0015051,K0834,2024-06-30,17:00,2024,26,PASS,P20
V0015052,K0781,2024-06-30,17:00,2024,26,PASS,P20
V0015053,K0228,2024-06-30,17:00,2024,26,PASS,P20
V0015054,K0439,2024-06-30,17:00,2024,26,PASS,P20
V0015055,K0067,2024-06-30,17:00,2024,26,PASS,P20
V0015056,K0753,2024-06-30,17:00,2024,26,PASS,P20
V0015057,K0041,2024-06-30,17:00,2024,26,PASS,P20
V0015058,K0424,2024-06-30,17:00,2024,26,PASS,P20
V0015059,K0501,2024-06-30,17:00,2024,26,PASS,P20
V0015060,K0252,2024-06-30,17:00,2024,26,PASS,P20
V0015061,K0480,2024-06-30,17:00,2024,26,PASS,P20
V0015062,K0765,2024-06-30,17:00,2024,26,PASS,P20
V0015063,K0073,2024-06-30,17:00,2024,26,PASS,P20
V0015064,K0607,2024-06-30,17:00,2024,26,PASS,P20
V0015065,K0288,2024-06-30,17:15,2024,26,GYM,
V0015066,K0022,2024-06-30,17:30,2024,26,GYM,
V0015067,K0493,2024-06-30,17:40,2024,26,GYM,
V0015068,K0347,2024-06-30,17:55,2024,26,GYM,
V0015069,K0647,2024-06-30,18:20,2024,26,GYM,
V0015070,K0535,2024-06-30,18:35,2024,26,GYM,
V0015071,K0069,2024-06-30,18:40,2024,26,GYM,
V0015072,K0819,2024-06-30,18:50,2024,26,GYM,
V0015073,K0093,2024-06-30,19:40,2024,26,GYM,
V0015074,K0433,2024-06-30,19:45,2024,26,GYM,
V0015075,K0294,2024-06-30,21:45,2024,26,GYM,
V0015076,K0883,2024-07-01,06:30,2024,27,GYM,
V0015077,K0710,2024-07-01,07:00,2024,27,PASS,P01
V0015078,K0218,2024-07-01,07:00,2024,27,PASS,P01
V0015079,K0695,2024-07-01,07:00,2024,27,PASS,P01
V0015080,K0042,2024-07-01,07:00,2024,27,PASS,P01
V0015081,K0357,2024-07-01,07:00,2024,27,PASS,P01
V0015082,K0635,2024-07-01,07:00,2024,27,PASS,P01
V0015083,K0258,2024-07-01,07:00,2024,27,PASS,P01
V0015084,K0331,2024-07-01,07:00,2024,27,PASS,P01
V0015085,K0275,2024-07-01,07:00,2024,27,PASS,P01
V0015086,K0234,2024-07-01,07:00,2024,27,PASS,P01
V0015087,K0528,2024-07-01,07:00,2024,27,PASS,P01
V0015088,K0039,2024-07-01,07:00,2024,27,PASS,P01
V0015089,K0453,2024-07-01,07:00,2024,27,PASS,P01
V0015090,K0006,2024-07-01,07:15,2024,27,GYM,
V0015091,K0338,2024-07-01,07:20,2024,27,GYM,
V0015092,K0302,2024-07-01,07:25,2024,27,GYM,
V0015093,K0426,2024-07-01,08:20,2024,27,GYM,
V0015094,K0889,2024-07-01,08:40,2024,27,GYM,
V0015095,K0348,2024-07-01,08:50,2024,27,GYM,
V0015096,K0600,2024-07-01,09:35,2024,27,GYM,
V0015097,K0506,2024-07-01,09:55,2024,27,GYM,
V0015098,K0016,2024-07-01,10:00,2024,27,PASS,P02
V0015099,K0853,2024-07-01,10:00,2024,27,PASS,P02
V0015100,K0504,2024-07-01,10:00,2024,27,PASS,P02
V0015101,K0288,2024-07-01,10:00,2024,27,PASS,P02
V0015102,K0584,2024-07-01,10:00,2024,27,PASS,P02
V0015103,K0905,2024-07-01,10:00,2024,27,PASS,P02
V0015104,K0316,2024-07-01,10:00,2024,27,PASS,P02
V0015105,K0913,2024-07-01,10:00,2024,27,PASS,P02
V0015106,K0146,2024-07-01,10:00,2024,27,PASS,P02
V0015107,K0829,2024-07-01,10:00,2024,27,PASS,P02
V0015108,K0865,2024-07-01,10:00,2024,27,PASS,P02
V0015109,K0753,2024-07-01,10:00,2024,27,PASS,P02
V0015110,K0478,2024-07-01,10:00,2024,27,PASS,P02
V0015111,K0082,2024-07-01,10:00,2024,27,PASS,P02
V0015112,K0594,2024-07-01,10:05,2024,27,GYM,
V0015113,K0427,2024-07-01,10:20,2024,27,GYM,
V0015114,K0793,2024-07-01,10:25,2024,27,GYM,
V0015115,K0182,2024-07-01,10:35,2024,27,GYM,
V0015116,K0849,2024-07-01,11:20,2024,27,GYM,
V0015117,K0441,2024-07-01,11:30,2024,27,GYM,
V0015118,K0283,2024-07-01,12:05,2024,27,GYM,
V0015119,K0268,2024-07-01,13:10,2024,27,GYM,
V0015120,K0647,2024-07-01,13:20,2024,27,GYM,
V0015121,K0874,2024-07-01,13:40,2024,27,GYM,
V0015122,K0170,2024-07-01,14:50,2024,27,GYM,
V0015123,K0181,2024-07-01,15:55,2024,27,GYM,
V0015124,K0316,2024-07-01,16:35,2024,27,GYM,
V0015125,K0564,2024-07-01,16:55,2024,27,GYM,
V0015126,K0653,2024-07-01,17:30,2024,27,PASS,P03
V0015127,K0326,2024-07-01,17:30,2024,27,PASS,P03
V0015128,K0882,2024-07-01,17:30,2024,27,PASS,P03
V0015129,K0740,2024-07-01,17:30,2024,27,PASS,P03
V0015130,K0106,2024-07-01,17:30,2024,27,PASS,P03
V0015131,K0686,2024-07-01,17:30,2024,27,PASS,P03
V0015132,K0219,2024-07-01,17:30,2024,27,PASS,P03
V0015133,K0842,2024-07-01,17:30,2024,27,PASS,P03
V0015134,K0827,2024-07-01,17:30,2024,27,PASS,P03
V0015135,K0202,2024-07-01,17:30,2024,27,PASS,P03
V0015136,K0894,2024-07-01,17:30,2024,27,PASS,P03
V0015137,K0860,2024-07-01,17:30,2024,27,PASS,P03
V0015138,K0458,2024-07-01,17:30,2024,27,PASS,P03
V0015139,K0542,2024-07-01,17:45,2024,27,GYM,
V0015140,K0867,2024-07-01,18:00,2024,27,GYM,
V0015141,K0356,2024-07-01,18:15,2024,27,GYM,
V0015142,K0788,2024-07-01,19:00,2024,27,PASS,P04
V0015143,K0033,2024-07-01,19:00,2024,27,PASS,P04
V0015144,K0754,2024-07-01,19:00,2024,27,PASS,P04
V0015145,K0879,2024-07-01,19:00,2024,27,PASS,P04
V0015146,K0784,2024-07-01,19:00,2024,27,PASS,P04
V0015147,K0347,2024-07-01,19:00,2024,27,PASS,P04
V0015148,K0816,2024-07-01,19:00,2024,27,PASS,P04
V0015149,K0723,2024-07-01,19:00,2024,27,PASS,P04
V0015150,K0219,2024-07-01,19:00,2024,27,PASS,P04
V0015151,K0494,2024-07-01,19:00,2024,27,PASS,P04
V0015152,K0178,2024-07-01,19:00,2024,27,PASS,P04
V0015153,K0366,2024-07-01,19:00,2024,27,PASS,P04
V0015154,K0419,2024-07-01,19:00,2024,27,PASS,P04
V0015155,K0668,2024-07-01,19:00,2024,27,PASS,P04
V0015156,K0181,2024-07-01,19:00,2024,27,PASS,P04
V0015157,K0299,2024-07-01,20:10,2024,27,GYM,
V0015158,K0787,2024-07-01,20:40,2024,27,GYM,
V0015159,K0645,2024-07-01,21:05,2024,27,GYM,
V0015160,K0593,2024-07-01,21:10,2024,27,GYM,
V0015161,K0728,2024-07-01,21:10,2024,27,GYM,
V0015162,K0256,2024-07-01,21:15,2024,27,GYM,
V0015163,K0148,2024-07-01,21:25,2024,27,GYM,
V0015164,K0206,2024-07-01,21:35,2024,27,GYM,
V0015165,K0510,2024-07-02,06:05,2024,27,GYM,
V0015166,K0090,2024-07-02,06:10,2024,27,GYM,
V0015167,K0297,2024-07-02,06:20,2024,27,GYM,
V0015168,K0411,2024-07-02,06:35,2024,27,GYM,
V0015169,K0294,2024-07-02,06:40,2024,27,GYM,
V0015170,K0785,2024-07-02,06:55,2024,27,GYM,
V0015171,K0487,2024-07-02,07:55,2024,27,GYM,
V0015172,K0648,2024-07-02,08:00,2024,27,PASS,P05
V0015173,K0642,2024-07-02,08:00,2024,27,PASS,P05
V0015174,K0218,2024-07-02,08:00,2024,27,PASS,P05
V0015175,K0666,2024-07-02,08:00,2024,27,PASS,P05
V0015176,K0324,2024-07-02,08:00,2024,27,PASS,P05
V0015177,K0534,2024-07-02,08:00,2024,27,PASS,P05
V0015178,K0635,2024-07-02,08:00,2024,27,PASS,P05
V0015179,K0914,2024-07-02,08:00,2024,27,PASS,P05
V0015180,K0763,2024-07-02,08:00,2024,27,PASS,P05
V0015181,K0082,2024-07-02,08:00,2024,27,PASS,P05
V0015182,K0102,2024-07-02,08:00,2024,27,PASS,P05
V0015183,K0385,2024-07-02,08:00,2024,27,PASS,P05
V0015184,K0496,2024-07-02,08:00,2024,27,PASS,P05
V0015185,K0178,2024-07-02,08:00,2024,27,PASS,P05
V0015186,K0545,2024-07-02,08:00,2024,27,PASS,P05
V0015187,K0276,2024-07-02,08:00,2024,27,PASS,P05
V0015188,K0512,2024-07-02,08:50,2024,27,GYM,
V0015189,K0213,2024-07-02,09:35,2024,27,GYM,
V0015190,K0374,2024-07-02,09:45,2024,27,GYM,
V0015191,K0022,2024-07-02,10:00,2024,27,GYM,
V0015192,K0495,2024-07-02,10:10,2024,27,GYM,
V0015193,K0139,2024-07-02,10:45,2024,27,GYM,
V0015194,K0687,2024-07-02,11:00,2024,27,PASS,P06
V0015195,K0787,2024-07-02,11:00,2024,27,PASS,P06
V0015196,K0538,2024-07-02,11:00,2024,27,PASS,P06
V0015197,K0542,2024-07-02,11:00,2024,27,PASS,P06
V0015198,K0316,2024-07-02,11:00,2024,27,PASS,P06
V0015199,K0115,2024-07-02,11:00,2024,27,PASS,P06
V0015200,K0587,2024-07-02,11:00,2024,27,PASS,P06
V0015201,K0584,2024-07-02,11:00,2024,27,PASS,P06
V0015202,K0816,2024-07-02,11:00,2024,27,PASS,P06
V0015203,K0611,2024-07-02,11:00,2024,27,PASS,P06
V0015204,K0102,2024-07-02,11:00,2024,27,PASS,P06
V0015205,K0675,2024-07-02,11:00,2024,27,PASS,P06
V0015206,K0433,2024-07-02,11:00,2024,27,PASS,P06
V0015207,K0072,2024-07-02,11:10,2024,27,GYM,
V0015208,K0383,2024-07-02,11:30,2024,27,GYM,
V0015209,K0783,2024-07-02,11:40,2024,27,GYM,
V0015210,K0842,2024-07-02,11:50,2024,27,GYM,
V0015211,K0125,2024-07-02,11:50,2024,27,GYM,
V0015212,K0157,2024-07-02,12:10,2024,27,GYM,
V0015213,K0581,2024-07-02,12:15,2024,27,GYM,
V0015214,K0823,2024-07-02,12:40,2024,27,GYM,
V0015215,K0566,2024-07-02,12:45,2024,27,GYM,
V0015216,K0467,2024-07-02,13:35,2024,27,GYM,
V0015217,K0300,2024-07-02,14:00,2024,27,GYM,
V0015218,K0107,2024-07-02,14:10,2024,27,GYM,
V0015219,K0320,2024-07-02,14:25,2024,27,GYM,
V0015220,K0617,2024-07-02,14:45,2024,27,GYM,
V0015221,K0283,2024-07-02,14:55,2024,27,GYM,
V0015222,K0437,2024-07-02,15:00,2024,27,PASS,P07
V0015223,K0380,2024-07-02,15:00,2024,27,PASS,P07
V0015224,K0701,2024-07-02,15:00,2024,27,PASS,P07
V0015225,K0608,2024-07-02,15:00,2024,27,PASS,P07
V0015226,K0628,2024-07-02,15:00,2024,27,PASS,P07
V0015227,K0299,2024-07-02,15:00,2024,27,PASS,P07
V0015228,K0881,2024-07-02,15:00,2024,27,PASS,P07
V0015229,K0031,2024-07-02,15:00,2024,27,PASS,P07
V0015230,K0086,2024-07-02,15:00,2024,27,PASS,P07
V0015231,K0106,2024-07-02,15:00,2024,27,PASS,P07
V0015232,K0765,2024-07-02,15:00,2024,27,PASS,P07
V0015233,K0393,2024-07-02,15:00,2024,27,PASS,P07
V0015234,K0784,2024-07-02,15:00,2024,27,PASS,P07
V0015235,K0834,2024-07-02,15:00,2024,27,PASS,P07
V0015236,K0469,2024-07-02,15:00,2024,27,PASS,P07
V0015237,K0467,2024-07-02,15:00,2024,27,PASS,P07
V0015238,K0381,2024-07-02,15:00,2024,27,PASS,P07
V0015239,K0307,2024-07-02,15:00,2024,27,PASS,P07
V0015240,K0236,2024-07-02,15:05,2024,27,GYM,
V0015241,K0176,2024-07-02,15:30,2024,27,GYM,
V0015242,K0625,2024-07-02,18:00,2024,27,PASS,P08
V0015243,K0880,2024-07-02,18:00,2024,27,PASS,P08
V0015244,K0729,2024-07-02,18:00,2024,27,PASS,P08
V0015245,K0058,2024-07-02,18:00,2024,27,PASS,P08
V0015246,K0358,2024-07-02,18:00,2024,27,PASS,P08
V0015247,K0219,2024-07-02,18:00,2024,27,PASS,P08
V0015248,K0082,2024-07-02,18:00,2024,27,PASS,P08
V0015249,K0393,2024-07-02,18:00,2024,27,PASS,P08
V0015250,K0276,2024-07-02,18:00,2024,27,PASS,P08
V0015251,K0888,2024-07-02,18:00,2024,27,PASS,P08
V0015252,K0370,2024-07-02,18:00,2024,27,PASS,P08
V0015253,K0073,2024-07-02,18:00,2024,27,PASS,P08
V0015254,K0633,2024-07-02,18:00,2024,27,PASS,P08
V0015255,K0014,2024-07-02,18:00,2024,27,PASS,P08
V0015256,K0086,2024-07-02,18:00,2024,27,PASS,P08
V0015257,K0297,2024-07-02,18:30,2024,27,GYM,
V0015258,K0115,2024-07-02,18:40,2024,27,GYM,
V0015259,K0521,2024-07-02,19:05,2024,27,GYM,
V0015260,K0600,2024-07-02,19:35,2024,27,GYM,
V0015261,K0115,2024-07-02,19:40,2024,27,GYM,
V0015262,K0235,2024-07-02,20:40,2024,27,GYM,
V0015263,K0875,2024-07-02,21:55,2024,27,GYM,
V0015264,K0139,2024-07-03,06:05,2024,27,GYM,
V0015265,K0941,2024-07-03,06:15,2024,27,GYM,
V0015266,K0284,2024-07-03,06:20,2024,27,GYM,
