VisitID,KundID,Datum,Tid,Ar,Vecka,Besokstyp,PassID,Medlemskap
V0022288,K0364,2024-09-23,07:00,2024,39,PASS,P01,Premium
V0022289,K0558,2024-09-23,07:00,2024,39,PASS,P01,Premium
V0022290,K0041,2024-09-23,07:00,2024,39,PASS,P01,Premium
V0022291,K0493,2024-09-23,07:00,2024,39,PASS,P01,Premium
V0022292,K0443,2024-09-23,07:00,2024,39,PASS,P01,Premium
V0022293,K0200,2024-09-23,07:30,2024,39,GYM,,Student
V0022294,K0103,2024-09-23,07:40,2024,39,GYM,,Morning
V0022295,K0431,2024-09-23,07:45,2024,39,GYM,,Senior
V0022296,K0821,2024-09-23,08:15,2024,39,GYM,,Flex
V0022297,K0330,2024-09-23,08:35,2024,39,GYM,,Basic
V0022298,K0647,2024-09-23,09:15,2024,39,GYM,,Student
V0022299,K0557,2024-09-23,09:15,2024,39,GYM,,Flex
V0022300,K0895,2024-09-23,09:20,2024,39,GYM,,Student
V0022301,K0713,2024-09-23,09:30,2024,39,GYM,,Basic
V0022302,K0251,2024-09-23,10:00,2024,39,PASS,P02,Senior
V0022303,K0390,2024-09-23,10:00,2024,39,PASS,P02,Senior
V0022304,K0853,2024-09-23,10:00,2024,39,PASS,P02,Senior
V0022305,K0900,2024-09-23,10:00,2024,39,PASS,P02,Senior
V0022306,K0422,2024-09-23,10:00,2024,39,PASS,P02,Senior
V0022307,K0431,2024-09-23,10:00,2024,39,PASS,P02,Senior
V0022308,K0460,2024-09-23,10:00,2024,39,PASS,P02,Senior
V0022309,K0017,2024-09-23,10:00,2024,39,PASS,P02,Senior
V0022310,K0920,2024-09-23,10:00,2024,39,PASS,P02,Senior
V0022311,K0174,2024-09-23,10:00,2024,39,PASS,P02,Senior
V0022312,K0694,2024-09-23,10:00,2024,39,PASS,P02,Senior
V0022313,K0542,2024-09-23,10:00,2024,39,PASS,P02,Senior
V0022314,K0434,2024-09-23,10:55,2024,39,GYM,,Morning
V0022315,K0792,2024-09-23,11:10,2024,39,GYM,,Basic
V0022316,K0072,2024-09-23,11:45,2024,39,GYM,,Morning
V0022317,K0172,2024-09-23,11:45,2024,39,GYM,,Senior
V0022318,K0903,2024-09-23,11:55,2024,39,GYM,,Basic
V0022319,K0612,2024-09-23,13:50,2024,39,GYM,,Flex
V0022320,K0539,2024-09-23,14:00,2024,39,GYM,,Basic
V0022321,K0924,2024-09-23,14:20,2024,39,GYM,,Basic
V0022322,K0764,2024-09-23,14:45,2024,39,GYM,,Basic
V0022323,K0171,2024-09-23,15:00,2024,39,GYM,,Basic
V0022324,K0501,2024-09-23,16:25,2024,39,GYM,,Premium
V0022325,K0584,2024-09-23,16:45,2024,39,GYM,,Senior
V0022326,K0901,2024-09-23,17:00,2024,39,GYM,,Premium
V0022327,K0405,2024-09-23,17:30,2024,39,PASS,P03,Flex
V0022328,K0794,2024-09-23,17:30,2024,39,PASS,P03,Flex
V0022329,K0939,2024-09-23,17:30,2024,39,PASS,P03,Flex
V0022330,K0858,2024-09-23,17:30,2024,39,PASS,P03,Premium
V0022331,K0624,2024-09-23,17:30,2024,39,PASS,P03,Premium
V0022332,K0082,2024-09-23,17:30,2024,39,PASS,P03,Premium
V0022333,K0176,2024-09-23,17:30,2024,39,PASS,P03,Premium
V0022334,K0700,2024-09-23,17:30,2024,39,PASS,P03,Premium
V0022335,K0276,2024-09-23,17:30,2024,39,PASS,P03,Premium
V0022336,K0765,2024-09-23,17:30,2024,39,PASS,P03,Premium
V0022337,K0433,2024-09-23,17:30,2024,39,PASS,P03,Premium
V0022338,K0633,2024-09-23,17:30,2024,39,PASS,P03,Premium
V0022339,K0707,2024-09-23,17:30,2024,39,PASS,P03,Premium
V0022340,K0484,2024-09-23,17:30,2024,39,PASS,P03,Premium
V0022341,K0419,2024-09-23,17:30,2024,39,PASS,P03,Premium
V0022342,K0439,2024-09-23,17:45,2024,39,GYM,,Premium
V0022343,K0015,2024-09-23,18:30,2024,39,GYM,,Premium
V0022344,K0171,2024-09-23,18:55,2024,39,GYM,,Basic
V0022345,K0437,2024-09-23,19:00,2024,39,PASS,P04,Flex
V0022346,K0405,2024-09-23,19:00,2024,39,PASS,P04,Flex
V0022347,K0599,2024-09-23,19:00,2024,39,PASS,P04,Flex
V0022348,K0084,2024-09-23,19:00,2024,39,PASS,P04,Premium
V0022349,K0801,2024-09-23,19:00,2024,39,PASS,P04,Premium
V0022350,K0118,2024-09-23,19:00,2024,39,PASS,P04,Premium
V0022351,K0729,2024-09-23,19:00,2024,39,PASS,P04,Premium
V0022352,K0234,2024-09-23,19:00,2024,39,PASS,P04,Premium
V0022353,K0473,2024-09-23,19:00,2024,39,PASS,P04,Premium
V0022354,K0433,2024-09-23,19:00,2024,39,PASS,P04,Premium
V0022355,K0252,2024-09-23,19:00,2024,39,PASS,P04,Premium
V0022356,K0611,2024-09-23,19:00,2024,39,PASS,P04,Premium
V0022357,K0393,2024-09-23,20:00,2024,39,GYM,,Premium
V0022358,K0805,2024-09-23,20:05,2024,39,GYM,,Flex
V0022359,K0004,2024-09-23,20:10,2024,39,GYM,,Premium
V0022360,K0334,2024-09-23,20:25,2024,39,GYM,,Basic
V0022361,K0311,2024-09-23,20:45,2024,39,GYM,,Basic
V0022362,K0753,2024-09-23,21:10,2024,39,GYM,,Premium
V0022363,K0862,2024-09-23,21:20,2024,39,GYM,,Flex
V0022364,K0872,2024-09-23,21:45,2024,39,GYM,,Flex
V0022365,K0607,2024-09-24,06:15,2024,39,GYM,,Premium
V0022366,K0047,2024-09-24,06:25,2024,39,GYM,,Premium
V0022367,K0435,2024-09-24,06:45,2024,39,GYM,,Morning
V0022368,K0742,2024-09-24,07:25,2024,39,GYM,,Morning
V0022369,K0112,2024-09-24,08:00,2024,39,PASS,P05,Flex
V0022370,K0673,2024-09-24,08:00,2024,39,PASS,P05,Flex
V0022371,K0889,2024-09-24,08:00,2024,39,PASS,P05,Flex
V0022372,K0029,2024-09-24,08:00,2024,39,PASS,P05,Flex
V0022373,K0655,2024-09-24,08:00,2024,39,PASS,P05,Student
V0022374,K0279,2024-09-24,08:00,2024,39,PASS,P05,Student
V0022375,K0275,2024-09-24,08:00,2024,39,PASS,P05,Student
V0022376,K0088,2024-09-24,08:00,2024,39,PASS,P05,Student
V0022377,K0200,2024-09-24,08:00,2024,39,PASS,P05,Student
V0022378,K0439,2024-09-24,08:00,2024,39,PASS,P05,Premium
V0022379,K0264,2024-09-24,08:00,2024,39,PASS,P05,Premium
V0022380,K0237,2024-09-24,08:00,2024,39,PASS,P05,Premium
V0022381,K0502,2024-09-24,08:00,2024,39,PASS,P05,Premium
V0022382,K0747,2024-09-24,08:00,2024,39,PASS,P05,Premium
V0022383,K0737,2024-09-24,08:00,2024,39,PASS,P05,Premium
V0022384,K0358,2024-09-24,08:00,2024,39,PASS,P05,Premium
V0022385,K0410,2024-09-24,08:30,2024,39,GYM,,Basic
V0022386,K0003,2024-09-24,09:00,2024,39,GYM,,Morning
V0022387,K0130,2024-09-24,09:20,2024,39,GYM,,Morning
V0022388,K0375,2024-09-24,09:40,2024,39,GYM,,Morning
V0022389,K0120,2024-09-24,09:55,2024,39,GYM,,Basic
V0022390,K0640,2024-09-24,09:55,2024,39,GYM,,Morning
V0022391,K0007,2024-09-24,10:20,2024,39,GYM,,Basic
V0022392,K0735,2024-09-24,10:45,2024,39,GYM,,Basic
V0022393,K0638,2024-09-24,11:00,2024,39,PASS,P06,Senior
V0022394,K0907,2024-09-24,11:00,2024,39,PASS,P06,Senior
V0022395,K0913,2024-09-24,11:00,2024,39,PASS,P06,Senior
V0022396,K0853,2024-09-24,11:00,2024,39,PASS,P06,Senior
V0022397,K0401,2024-09-24,11:00,2024,39,PASS,P06,Senior
V0022398,K0905,2024-09-24,11:00,2024,39,PASS,P06,Senior
V0022399,K0789,2024-09-24,11:00,2024,39,PASS,P06,Senior
V0022400,K0074,2024-09-24,11:00,2024,39,PASS,P06,Senior
V0022401,K0538,2024-09-24,11:00,2024,39,PASS,P06,Senior
V0022402,K0867,2024-09-24,11:00,2024,39,PASS,P06,Senior
V0022403,K0549,2024-09-24,11:00,2024,39,PASS,P06,Senior
V0022404,K0429,2024-09-24,11:00,2024,39,PASS,P06,Senior
V0022405,K0747,2024-09-24,11:00,2024,39,PASS,P06,Premium
V0022406,K0448,2024-09-24,11:30,2024,39,GYM,,Student
V0022407,K0148,2024-09-24,11:35,2024,39,GYM,,Flex
V0022408,K0165,2024-09-24,13:10,2024,39,GYM,,Basic
V0022409,K0022,2024-09-24,13:10,2024,39,GYM,,Student
V0022410,K0369,2024-09-24,13:35,2024,39,GYM,,Basic
V0022411,K0664,2024-09-24,13:40,2024,39,GYM,,Premium
V0022412,K0336,2024-09-24,14:05,2024,39,GYM,,Flex
V0022413,K0040,2024-09-24,15:00,2024,39,PASS,P07,Flex
V0022414,K0775,2024-09-24,15:00,2024,39,PASS,P07,Flex
V0022415,K0133,2024-09-24,15:00,2024,39,PASS,P07,Flex
V0022416,K0327,2024-09-24,15:00,2024,39,PASS,P07,Flex
V0022417,K0111,2024-09-24,15:00,2024,39,PASS,P07,Student
V0022418,K0312,2024-09-24,15:00,2024,39,PASS,P07,Student
V0022419,K0339,2024-09-24,15:00,2024,39,PASS,P07,Student
V0022420,K0626,2024-09-24,15:00,2024,39,PASS,P07,Premium
V0022421,K0888,2024-09-24,15:00,2024,39,PASS,P07,Premium
V0022422,K0106,2024-09-24,15:00,2024,39,PASS,P07,Premium
V0022423,K0596,2024-09-24,15:00,2024,39,PASS,P07,Premium
V0022424,K0441,2024-09-24,15:00,2024,39,PASS,P07,Premium
V0022425,K0356,2024-09-24,15:00,2024,39,PASS,P07,Premium
V0022426,K0469,2024-09-24,15:00,2024,39,PASS,P07,Premium
V0022427,K0765,2024-09-24,15:00,2024,39,PASS,P07,Premium
V0022428,K0753,2024-09-24,15:00,2024,39,PASS,P07,Premium
V0022429,K0348,2024-09-24,15:00,2024,39,PASS,P07,Premium
V0022430,K0453,2024-09-24,15:00,2024,39,PASS,P07,Premium
V0022431,K0319,2024-09-24,15:15,2024,39,GYM,,Premium
V0022432,K0305,2024-09-24,16:10,2024,39,GYM,,Premium
V0022433,K0880,2024-09-24,16:35,2024,39,GYM,,Flex
V0022434,K0947,2024-09-24,16:45,2024,39,GYM,,Flex
V0022435,K0579,2024-09-24,17:00,2024,39,GYM,,Premium
V0022436,K0491,2024-09-24,17:25,2024,39,GYM,,Premium
V0022437,K0852,2024-09-24,18:00,2024,39,PASS,P08,Flex
V0022438,K0112,2024-09-24,18:00,2024,39,PASS,P08,Flex
V0022439,K0940,2024-09-24,18:00,2024,39,PASS,P08,Flex
V0022440,K0167,2024-09-24,18:00,2024,39,PASS,P08,Flex
V0022441,K0228,2024-09-24,18:00,2024,39,PASS,P08,Premium
V0022442,K0816,2024-09-24,18:00,2024,39,PASS,P08,Premium
V0022443,K0740,2024-09-24,18:00,2024,39,PASS,P08,Premium
V0022444,K0173,2024-09-24,18:00,2024,39,PASS,P08,Premium
V0022445,K0494,2024-09-24,18:00,2024,39,PASS,P08,Premium
V0022446,K0505,2024-09-24,18:00,2024,39,PASS,P08,Premium
V0022447,K0430,2024-09-24,18:00,2024,39,PASS,P08,Premium
V0022448,K0596,2024-09-24,18:00,2024,39,PASS,P08,Premium
V0022449,K0039,2024-09-24,18:00,2024,39,PASS,P08,Premium
V0022450,K0219,2024-09-24,18:00,2024,39,PASS,P08,Premium
V0022451,K0607,2024-09-24,18:00,2024,39,PASS,P08,Premium
V0022452,K0117,2024-09-24,18:00,2024,39,GYM,,Basic
V0022453,K0456,2024-09-24,18:00,2024,39,GYM,,Basic
V0022454,K0176,2024-09-24,18:25,2024,39,GYM,,Premium
V0022455,K0235,2024-09-24,19:10,2024,39,GYM,,Basic
V0022456,K0551,2024-09-24,19:30,2024,39,GYM,,Basic
V0022457,K0710,2024-09-24,19:40,2024,39,GYM,,Flex
V0022458,K0750,2024-09-24,20:05,2024,39,GYM,,Student
V0022459,K0284,2024-09-24,20:10,2024,39,GYM,,Flex
V0022460,K0024,2024-09-24,20:20,2024,39,GYM,,Flex
V0022461,K0834,2024-09-24,20:30,2024,39,GYM,,Premium
V0022462,K0006,2024-09-24,20:30,2024,39,GYM,,Flex
V0022463,K0482,2024-09-24,20:40,2024,39,GYM,,Basic
V0022464,K0757,2024-09-24,21:05,2024,39,GYM,,Basic
V0022465,K0478,2024-09-24,21:10,2024,39,GYM,,Premium
V0022466,K0631,2024-09-25,06:05,2024,39,GYM,,Senior
V0022467,K0356,2024-09-25,06:55,2024,39,GYM,,Premium
V0022468,K0303,2024-09-25,06:55,2024,39,GYM,,Morning
V0022469,K0363,2024-09-25,07:00,2024,39,GYM,,Premium
V0022470,K0504,2024-09-25,07:00,2024,39,GYM,,Senior
V0022471,K0876,2024-09-25,07:05,2024,39,GYM,,Basic
V0022472,K0309,2024-09-25,07:30,2024,39,PASS,P09,Flex
V0022473,K0481,2024-09-25,07:30,2024,39,PASS,P09,Flex
V0022474,K0069,2024-09-25,07:30,2024,39,PASS,P09,Flex
V0022475,K0080,2024-09-25,07:30,2024,39,PASS,P09,Student
V0022476,K0254,2024-09-25,07:30,2024,39,PASS,P09,Student
V0022477,K0763,2024-09-25,07:30,2024,39,PASS,P09,Student
V0022478,K0934,2024-09-25,07:30,2024,39,PASS,P09,Premium
V0022479,K0020,2024-09-25,07:30,2024,39,PASS,P09,Premium
V0022480,K0624,2024-09-25,07:30,2024,39,PASS,P09,Premium
V0022481,K0863,2024-09-25,07:30,2024,39,PASS,P09,Premium
V0022482,K0058,2024-09-25,07:30,2024,39,PASS,P09,Premium
V0022483,K0319,2024-09-25,07:30,2024,39,PASS,P09,Premium
V0022484,K0919,2024-09-25,07:30,2024,39,PASS,P09,Premium
V0022485,K0161,2024-09-25,07:30,2024,39,PASS,P09,Premium
V0022486,K0015,2024-09-25,07:30,2024,39,PASS,P09,Premium
V0022487,K0520,2024-09-25,07:30,2024,39,GYM,,Premium
V0022488,K0097,2024-09-25,08:10,2024,39,GYM,,Flex
V0022489,K0925,2024-09-25,08:30,2024,39,GYM,,Morning
V0022490,K0232,2024-09-25,08:40,2024,39,GYM,,Basic
V0022491,K0780,2024-09-25,08:45,2024,39,GYM,,Morning
V0022492,K0147,2024-09-25,08:50,2024,39,GYM,,Premium
V0022493,K0383,2024-09-25,08:50,2024,39,GYM,,Morning
V0022494,K0186,2024-09-25,08:55,2024,39,GYM,,Basic
V0022495,K0773,2024-09-25,09:15,2024,39,GYM,,Flex
V0022496,K0422,2024-09-25,09:25,2024,39,GYM,,Senior
V0022497,K0856,2024-09-25,09:40,2024,39,GYM,,Basic
V0022498,K0312,2024-09-25,10:10,2024,39,GYM,,Student
V0022499,K0657,2024-09-25,10:15,2024,39,GYM,,Basic
V0022500,K0631,2024-09-25,10:30,2024,39,PASS,P10,Senior
V0022501,K0638,2024-09-25,10:30,2024,39,PASS,P10,Senior
V0022502,K0390,2024-09-25,10:30,2024,39,PASS,P10,Senior
V0022503,K0174,2024-09-25,10:30,2024,39,PASS,P10,Senior
V0022504,K0587,2024-09-25,10:30,2024,39,PASS,P10,Senior
V0022505,K0146,2024-09-25,10:30,2024,39,PASS,P10,Senior
V0022506,K0157,2024-09-25,10:30,2024,39,PASS,P10,Senior
V0022507,K0376,2024-09-25,10:30,2024,39,PASS,P10,Senior
V0022508,K0920,2024-09-25,10:30,2024,39,PASS,P10,Senior
V0022509,K0853,2024-09-25,10:30,2024,39,PASS,P10,Senior
V0022510,K0301,2024-09-25,10:30,2024,39,PASS,P10,Senior
V0022511,K0767,2024-09-25,10:30,2024,39,PASS,P10,Senior
V0022512,K0172,2024-09-25,10:30,2024,39,PASS,P10,Senior
V0022513,K0041,2024-09-25,10:30,2024,39,PASS,P10,Premium
V0022514,K0109,2024-09-25,10:30,2024,39,PASS,P10,Premium
V0022515,K0618,2024-09-25,10:30,2024,39,GYM,,Flex
V0022516,K0124,2024-09-25,10:35,2024,39,GYM,,Premium
V0022517,K0762,2024-09-25,10:55,2024,39,GYM,,Basic
V0022518,K0603,2024-09-25,10:55,2024,39,GYM,,Morning
V0022519,K0637,2024-09-25,11:05,2024,39,GYM,,Basic
V0022520,K0266,2024-09-25,11:35,2024,39,GYM,,Basic
V0022521,K0914,2024-09-25,11:50,2024,39,GYM,,Student
V0022522,K0527,2024-09-25,12:10,2024,39,GYM,,Student
V0022523,K0351,2024-09-25,12:50,2024,39,GYM,,Basic
V0022524,K0148,2024-09-25,13:10,2024,39,GYM,,Flex
V0022525,K0628,2024-09-25,13:10,2024,39,GYM,,Student
V0022526,K0016,2024-09-25,13:40,2024,39,GYM,,Flex
V0022527,K0625,2024-09-25,14:00,2024,39,GYM,,Flex
V0022528,K0324,2024-09-25,14:35,2024,39,GYM,,Flex
V0022529,K0566,2024-09-25,15:05,2024,39,GYM,,Premium
V0022530,K0334,2024-09-25,15:40,2024,39,GYM,,Basic
V0022531,K0714,2024-09-25,15:50,2024,39,GYM,,Flex
V0022532,K0277,2024-09-25,16:25,2024,39,GYM,,Basic
V0022533,K0911,2024-09-25,16:30,2024,39,PASS,P11,Flex
V0022534,K0481,2024-09-25,16:30,2024,39,PASS,P11,Flex
V0022535,K0059,2024-09-25,16:30,2024,39,PASS,P11,Flex
V0022536,K0016,2024-09-25,16:30,2024,39,PASS,P11,Flex
V0022537,K0821,2024-09-25,16:30,2024,39,PASS,P11,Flex
V0022538,K0642,2024-09-25,16:30,2024,39,PASS,P11,Flex
V0022539,K0747,2024-09-25,16:30,2024,39,PASS,P11,Premium
V0022540,K0084,2024-09-25,16:30,2024,39,PASS,P11,Premium
V0022541,K0363,2024-09-25,16:30,2024,39,PASS,P11,Premium
V0022542,K0917,2024-09-25,16:30,2024,39,PASS,P11,Premium
V0022543,K0517,2024-09-25,16:30,2024,39,PASS,P11,Premium
V0022544,K0626,2024-09-25,16:30,2024,39,PASS,P11,Premium
V0022545,K0136,2024-09-25,16:30,2024,39,PASS,P11,Premium
V0022546,K0664,2024-09-25,16:30,2024,39,PASS,P11,Premium
V0022547,K0878,2024-09-25,16:30,2024,39,PASS,P11,Premium
V0022548,K0453,2024-09-25,16:30,2024,39,PASS,P11,Premium
V0022549,K0185,2024-09-25,16:35,2024,39,GYM,,Basic
V0022550,K0430,2024-09-25,16:40,2024,39,GYM,,Premium
V0022551,K0064,2024-09-25,17:25,2024,39,GYM,,Flex
V0022552,K0177,2024-09-25,17:50,2024,39,GYM,,Premium
V0022553,K0124,2024-09-25,17:50,2024,39,GYM,,Premium
V0022554,K0630,2024-09-25,18:05,2024,39,GYM,,Flex
V0022555,K0176,2024-09-25,19:00,2024,39,PASS,P12,Premium
V0022556,K0487,2024-09-25,19:00,2024,39,PASS,P12,Premium
V0022557,K0934,2024-09-25,19:00,2024,39,PASS,P12,Premium
V0022558,K0134,2024-09-25,19:00,2024,39,PASS,P12,Premium
V0022559,K0443,2024-09-25,19:00,2024,39,PASS,P12,Premium
V0022560,K0276,2024-09-25,19:00,2024,39,PASS,P12,Premium
V0022561,K0400,2024-09-25,19:00,2024,39,PASS,P12,Premium
V0022562,K0607,2024-09-25,19:00,2024,39,PASS,P12,Premium
V0022563,K0310,2024-09-25,19:00,2024,39,PASS,P12,Premium
V0022564,K0478,2024-09-25,19:00,2024,39,PASS,P12,Premium
V0022565,K0480,2024-09-25,19:00,2024,39,PASS,P12,Premium
V0022566,K0216,2024-09-25,19:00,2024,39,PASS,P12,Premium
V0022567,K0836,2024-09-25,19:05,2024,39,GYM,,Basic
V0022568,K0809,2024-09-25,19:10,2024,39,GYM,,Flex
V0022569,K0660,2024-09-25,19:15,2024,39,GYM,,Basic
V0022570,K0737,2024-09-25,21:10,2024,39,GYM,,Premium
V0022571,K0829,2024-09-25,21:50,2024,39,GYM,,Senior
V0022572,K0719,2024-09-26,06:05,2024,39,GYM,,Morning
V0022573,K0350,2024-09-26,06:05,2024,39,GYM,,Basic
V0022574,K0360,2024-09-26,06:25,2024,39,GYM,,Basic
V0022575,K0649,2024-09-26,07:00,2024,39,GYM,,Basic
V0022576,K0643,2024-09-26,07:40,2024,39,GYM,,Morning
V0022577,K0540,2024-09-26,08:30,2024,39,PASS,P13,Flex
V0022578,K0902,2024-09-26,08:30,2024,39,PASS,P13,Flex
V0022579,K0213,2024-09-26,08:30,2024,39,PASS,P13,Flex
V0022580,K0245,2024-09-26,08:30,2024,39,PASS,P13,Student
V0022581,K0891,2024-09-26,08:30,2024,39,PASS,P13,Student
V0022582,K0763,2024-09-26,08:30,2024,39,PASS,P13,Student
V0022583,K0190,2024-09-26,08:30,2024,39,PASS,P13,Student
V0022584,K0522,2024-09-26,08:30,2024,39,PASS,P13,Student
V0022585,K0300,2024-09-26,08:30,2024,39,PASS,P13,Premium
V0022586,K0801,2024-09-26,08:30,2024,39,PASS,P13,Premium
V0022587,K0841,2024-09-26,08:30,2024,39,PASS,P13,Premium
V0022588,K0084,2024-09-26,08:30,2024,39,PASS,P13,Premium
V0022589,K0901,2024-09-26,08:30,2024,39,PASS,P13,Premium
V0022590,K0444,2024-09-26,08:30,2024,39,PASS,P13,Premium
V0022591,K0484,2024-09-26,08:30,2024,39,PASS,P13,Premium
V0022592,K0487,2024-09-26,08:30,2024,39,PASS,P13,Premium
V0022593,K0934,2024-09-26,08:30,2024,39,PASS,P13,Premium
V0022594,K0845,2024-09-26,08:30,2024,39,GYM,,Flex
V0022595,K0707,2024-09-26,09:00,2024,39,GYM,,Premium
V0022596,K0550,2024-09-26,09:00,2024,39,GYM,,Basic
V0022597,K0584,2024-09-26,09:05,2024,39,GYM,,Senior
V0022598,K0495,2024-09-26,09:25,2024,39,GYM,,Flex
V0022599,K0336,2024-09-26,09:40,2024,39,GYM,,Flex
V0022600,K0877,2024-09-26,09:40,2024,39,GYM,,Morning
V0022601,K0386,2024-09-26,10:00,2024,39,GYM,,Basic
V0022602,K0174,2024-09-26,10:05,2024,39,GYM,,Senior
V0022603,K0628,2024-09-26,10:35,2024,39,GYM,,Student
V0022604,K0278,2024-09-26,10:40,2024,39,GYM,,Premium
V0022605,K0559,2024-09-26,10:40,2024,39,GYM,,Morning
V0022606,K0223,2024-09-26,10:45,2024,39,GYM,,Student
V0022607,K0865,2024-09-26,12:00,2024,39,PASS,P14,Senior
V0022608,K0920,2024-09-26,12:00,2024,39,PASS,P14,Senior
V0022609,K0561,2024-09-26,12:00,2024,39,PASS,P14,Senior
V0022610,K0504,2024-09-26,12:00,2024,39,PASS,P14,Senior
V0022611,K0174,2024-09-26,12:00,2024,39,PASS,P14,Senior
V0022612,K0590,2024-09-26,12:00,2024,39,PASS,P14,Senior
V0022613,K0115,2024-09-26,12:00,2024,39,PASS,P14,Senior
V0022614,K0631,2024-09-26,12:00,2024,39,PASS,P14,Senior
V0022615,K0251,2024-09-26,12:00,2024,39,PASS,P14,Senior
V0022616,K0587,2024-09-26,12:00,2024,39,PASS,P14,Senior
V0022617,K0853,2024-09-26,12:00,2024,39,PASS,P14,Senior
V0022618,K0789,2024-09-26,12:00,2024,39,PASS,P14,Senior
V0022619,K0237,2024-09-26,12:00,2024,39,PASS,P14,Premium
V0022620,K0611,2024-09-26,12:30,2024,39,GYM,,Premium
V0022621,K0941,2024-09-26,12:55,2024,39,GYM,,Basic
V0022622,K0211,2024-09-26,13:00,2024,39,GYM,,Basic
V0022623,K0729,2024-09-26,13:05,2024,39,GYM,,Premium
V0022624,K0548,2024-09-26,13:30,2024,39,GYM,,Basic
V0022625,K0788,2024-09-26,13:35,2024,39,GYM,,Flex
V0022626,K0112,2024-09-26,13:35,2024,39,GYM,,Flex
V0022627,K0234,2024-09-26,13:40,2024,39,GYM,,Premium
V0022628,K0942,2024-09-26,13:55,2024,39,GYM,,Flex
V0022629,K0346,2024-09-26,14:30,2024,39,GYM,,Basic
V0022630,K0267,2024-09-26,14:30,2024,39,GYM,,Flex
V0022631,K0781,2024-09-26,14:40,2024,39,GYM,,Premium
V0022632,K0528,2024-09-26,14:45,2024,39,GYM,,Premium
V0022633,K0946,2024-09-26,15:05,2024,39,GYM,,Basic
V0022634,K0324,2024-09-26,15:30,2024,39,PASS,P15,Flex
V0022635,K0459,2024-09-26,15:30,2024,39,PASS,P15,Flex
V0022636,K0754,2024-09-26,15:30,2024,39,PASS,P15,Flex
V0022637,K0182,2024-09-26,15:30,2024,39,PASS,P15,Flex
V0022638,K0312,2024-09-26,15:30,2024,39,PASS,P15,Student
V0022639,K0041,2024-09-26,15:30,2024,39,PASS,P15,Premium
V0022640,K0433,2024-09-26,15:30,2024,39,PASS,P15,Premium
V0022641,K0176,2024-09-26,15:30,2024,39,PASS,P15,Premium
V0022642,K0294,2024-09-26,15:30,2024,39,PASS,P15,Premium
V0022643,K0098,2024-09-26,15:30,2024,39,PASS,P15,Premium
V0022644,K0158,2024-09-26,15:30,2024,39,PASS,P15,Premium
V0022645,K0363,2024-09-26,15:30,2024,39,PASS,P15,Premium
V0022646,K0366,2024-09-26,15:30,2024,39,PASS,P15,Premium
V0022647,K0644,2024-09-26,15:30,2024,39,PASS,P15,Premium
V0022648,K0259,2024-09-26,15:30,2024,39,PASS,P15,Premium
V0022649,K0102,2024-09-26,15:30,2024,39,PASS,P15,Premium
V0022650,K0331,2024-09-26,15:35,2024,39,GYM,,Student
V0022651,K0118,2024-09-26,15:45,2024,39,GYM,,Premium
V0022652,K0557,2024-09-26,16:10,2024,39,GYM,,Flex
V0022653,K0390,2024-09-26,16:15,2024,39,GYM,,Senior
V0022654,K0021,2024-09-26,16:25,2024,39,GYM,,Basic
V0022655,K0573,2024-09-26,16:35,2024,39,GYM,,Basic
V0022656,K0121,2024-09-26,16:35,2024,39,GYM,,Basic
V0022657,K0444,2024-09-26,16:40,2024,39,GYM,,Premium
V0022658,K0342,2024-09-26,16:55,2024,39,GYM,,Basic
V0022659,K0286,2024-09-26,17:10,2024,39,GYM,,Basic
V0022660,K0715,2024-09-26,18:30,2024,39,PASS,P16,Flex
V0022661,K0724,2024-09-26,18:30,2024,39,PASS,P16,Flex
V0022662,K0863,2024-09-26,18:30,2024,39,PASS,P16,Premium
V0022663,K0765,2024-09-26,18:30,2024,39,PASS,P16,Premium
V0022664,K0176,2024-09-26,18:30,2024,39,PASS,P16,Premium
V0022665,K0086,2024-09-26,18:30,2024,39,PASS,P16,Premium
V0022666,K0563,2024-09-26,18:30,2024,39,PASS,P16,Premium
V0022667,K0529,2024-09-26,18:30,2024,39,PASS,P16,Premium
V0022668,K0882,2024-09-26,18:30,2024,39,PASS,P16,Premium
V0022669,K0484,2024-09-26,18:30,2024,39,PASS,P16,Premium
V0022670,K0094,2024-09-26,18:30,2024,39,PASS,P16,Premium
V0022671,K0783,2024-09-26,18:30,2024,39,PASS,P16,Premium
V0022672,K0096,2024-09-26,18:30,2024,39,PASS,P16,Premium
V0022673,K0158,2024-09-26,18:30,2024,39,PASS,P16,Premium
V0022674,K0700,2024-09-26,18:30,2024,39,PASS,P16,Premium
V0022675,K0398,2024-09-26,18:30,2024,39,PASS,P16,Premium
V0022676,K0294,2024-09-26,19:45,2024,39,GYM,,Premium
V0022677,K0899,2024-09-26,20:40,2024,39,GYM,,Basic
V0022678,K0015,2024-09-26,21:05,2024,39,GYM,,Premium
V0022679,K0874,2024-09-26,21:20,2024,39,GYM,,Basic
V0022680,K0324,2024-09-26,21:50,2024,39,GYM,,Flex
V0022681,K0610,2024-09-26,22:00,2024,39,GYM,,Basic
V0022682,K0419,2024-09-27,06:30,2024,39,GYM,,Premium
V0022683,K0497,2024-09-27,07:15,2024,39,GYM,,Basic
V0022684,K0043,2024-09-27,07:40,2024,39,GYM,,Basic
V0022685,K0285,2024-09-27,07:55,2024,39,GYM,,Senior
